0	0.020782000000
29	0.025150000000
59	0.026762000000
88	0.022191000000
118	0.029630000000
147	0.038938000000
177	0.016864000000
206	0.019304000000
236	0.010884000000
265	0.010161000000
295	0.022894000000
324	0.010291000000
354	0.014657000000
383	0.010844000000
413	0.025821000000
442	0.014317000000
472	0.011539000000
501	0.010983000000
531	0.011205000000
560	0.012117000000
590	0.012739000000
619	0.012664000000
649	0.014191000000
678	0.027765000000
708	0.013161000000
737	0.010665000000
767	0.010059000000
796	0.011359000000
826	0.011333000000
855	0.012302000000
885	0.012592000000
914	0.012673000000
944	0.011677000000
973	0.012460000000
1003	0.013950000000
1032	0.011912000000
1062	0.014077000000
1091	0.011660000000
1121	0.013766000000
1150	0.012171000000
1180	0.013628000000
1209	0.012441000000
1239	0.014083000000
1268	0.012731000000
1298	0.013462000000
1327	0.012771000000
1357	0.018626000000
1386	0.013204000000
1416	0.013861000000
1445	0.013046000000
1475	0.012330000000
1504	0.015949000000
1534	0.012721000000
1563	0.012176000000
1593	0.034382000000
1622	0.011996000000
1652	0.011127000000
1681	0.017525000000
1711	0.022115000000
1740	0.018471000000
1770	0.020356000000
1799	0.021282000000
1829	0.021498000000
1858	0.018856000000
1888	0.014838000000
1917	0.014619000000
1947	0.013629000000
1976	0.013324000000
2006	0.018705000000
2035	0.017317000000
2065	0.014307000000
2094	0.013190000000
2124	0.014802000000
2153	0.014492000000
2183	0.013870000000
2212	0.020335000000
2242	0.019521000000
2271	0.023923000000
2301	0.023150000000
2330	0.046075000000
2360	0.017482000000
2389	0.017866000000
2419	0.019316000000
2448	0.017641000000
2478	0.018189000000
2507	0.015622000000
2537	0.012941000000
2566	0.011424000000
2596	0.016653000000
2625	0.016488000000
2655	0.023323000000
2684	0.016325000000
2714	0.012769000000
2743	0.009710000000
2773	0.014372000000
2802	0.016981000000
2832	0.010917000000
2861	0.013679000000
2891	0.014137000000
2920	0.017215000000
2950	0.018085000000
2979	0.018449000000
3009	0.019439000000
3038	0.013768000000
3068	0.013974000000
3097	0.011707000000
3127	0.011626000000
3156	0.017764000000
3186	0.017022000000
3215	0.013835000000
3245	0.012822000000
3274	0.020769000000
3304	0.014451000000
3333	0.012668000000
3363	0.013535000000
3392	0.013071000000
3422	0.089553000000
3451	0.012334000000
3481	0.013914000000
3510	0.017731000000
3540	0.018945000000
3569	0.018798000000
3599	0.016255000000
3628	0.013082000000
3658	0.013771000000
3687	0.018011000000
3717	0.017912000000
3746	0.023881000000
3776	0.017893000000
3805	0.015893000000
3835	0.017154000000
3864	0.015883000000
3894	0.015075000000
3923	0.018242000000
3953	0.015434000000
3982	0.016315000000
4012	0.016567000000
4041	0.013342000000
4071	0.015214000000
4100	0.014431000000
4130	0.015241000000
4159	0.015530000000
4189	0.016716000000
4218	0.015805000000
4248	0.015439000000
4277	0.016675000000
4307	0.014665000000
4336	0.014316000000
4366	0.015512000000
4395	0.015021000000
4425	0.015968000000
4454	0.015648000000
4484	0.015450000000
4513	0.015974000000
4543	0.016782000000
4572	0.016208000000
4602	0.013795000000
4631	0.015539000000
4661	0.015960000000
4690	0.014773000000
4720	0.014407000000
4749	0.014352000000
4779	0.016128000000
4808	0.015074000000
4838	0.015537000000
4867	0.015942000000
4897	0.014441000000
4926	0.012814000000
4956	0.014752000000
4985	0.014420000000
5015	0.016659000000
5044	0.015046000000
5074	0.017935000000
5103	0.014480000000
5133	0.015887000000
5162	0.015287000000
5192	0.015412000000
5221	0.016114000000
5251	0.015259000000
5280	0.016552000000
5310	0.015677000000
5339	0.015945000000
5369	0.015887000000
5398	0.015002000000
5428	0.014675000000
5457	0.015976000000
5487	0.016640000000
5516	0.016337000000
5546	0.019673000000
5575	0.018660000000
5605	0.018388000000
5634	0.015409000000
5664	0.016001000000
5693	0.015572000000
5723	0.015720000000
5752	0.015974000000
5782	0.015028000000
5811	0.019532000000
5841	0.018519000000
5870	0.015844000000
5900	0.015215000000
5929	0.018196000000
5959	0.016760000000
5988	0.015914000000
6018	0.021900000000
6047	0.033042000000
6077	0.018064000000
6106	0.015434000000
6136	0.061784000000
6165	0.009899000000
6195	0.011666000000
6224	0.016289000000
6254	0.009768000000
6283	0.011324000000
6313	0.010769000000
6342	0.009764000000
6372	0.008771000000
6401	0.005199000000
6431	0.005817000000
6460	0.004369000000
6490	0.012038000000
6519	0.011341000000
6549	0.011238000000
6578	0.007315000000
6608	0.011166000000
6637	0.008624000000
6667	0.005489000000
6696	0.014438000000
6726	0.011587000000
6755	0.010411000000
6785	0.007978000000
6814	0.005960000000
6844	0.011131000000
6873	0.010833000000
6903	0.007823000000
6932	0.007971000000
6962	0.010111000000
